time	I(Rs)
9.765125511356070e-003	5.430007e-005
9.784656761356069e-003	-1.145580e-004
9.804188011356069e-003	-2.816929e-004
9.823719261356069e-003	-4.445910e-004
9.843250511356068e-003	-6.008020e-004
9.862781761356068e-003	-7.479764e-004
9.882313011356067e-003	-8.839005e-004
9.901844261356067e-003	-1.006530e-003
9.921375511356067e-003	-1.114020e-003
9.940906761356066e-003	-1.204755e-003
9.960438011356066e-003	-1.277368e-003
9.979969261356065e-003	-1.330769e-003
9.999500511356065e-003	-1.365366e-003
1.000000000000000e-002	-1.366011e-003
